"013425 ST. ANDREWS SEWANEE SCHOOL, 290 QUINTARD RD, SEWANEE, TN 37375-3071",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 15
4042321,6,36 OZ,NEAR EA,RICE PILAF MIX,5014,N,3.0,52.47,17.49,0.0,0.0,0.0,45.0,52.47
0246961,60,4 OZ,OTSPKMY,MUFFIN VARIETY IW,1265,N,1.0,52.19,52.19,0.0,0.0,0.0,15.0,52.19
4862819,2,10 LB,LABELLA,PASTA ROTINI/SPIRAL GARDEN,2S5157Q0660,N,2.0,52.1,26.05,0.0,0.0,0.0,40.0,52.1
7435332,1,24IN,SYS CLS,FILM PVC 2000FT ROLL,9068,N,2.0,51.9,25.95,0.0,0.0,0.0,25.4,51.9
8072787,6,12 CT,SYS CLS,WRAP TORTILLA SPINACH HERB 12N,10257,N,2.0,51.74,25.87,0.0,0.0,0.0,33.0,51.74
6617666,2,1 GAL,SYS IMP,DRESSING TOMATO SNDRD BSL FTFR,71812SYS,N,2.0,51.6,25.8,0.0,0.0,0.0,40.06,51.6
1140427,12,10.5OZ,BBRLIMP,CHEESE GOAT LOG CHEVRE,1009873,N,1.0,51.25,51.25,0.0,0.0,0.0,7.88,51.25
4065165,4,39 OZ,GM,CEREAL CHEERIO HNY NUT GLTN FR,16000-11988,N,1.0,51.25,51.25,0.0,0.0,0.0,10.8,51.25
4428298,18,3.2OZ,HSRCCLS,DRESSING MIX RANCH,20011,N,2.0,50.94,25.47,0.0,0.0,0.0,7.2,50.94
1853845,200,1.5 OZ,PILLSBY,DOUGH ROLL CINN FZ TO OVN,94562-05357,N,1.0,50.61,50.61,0.0,0.0,0.0,20.0,50.61
5203443,1,30 LB,SYS CLS,CANDY MINT STARLIGHT POUCH PPM,S5203443,N,1.0,50.47,50.47,0.0,0.0,0.0,30.0,50.47
7404668,6,64 OZ,LUZIANN,TEA UNSWEET CONCENTRATE 11.1,47900-82840,N,1.0,50.21,50.21,0.0,0.0,0.0,25.23,50.21
5872353,4,1 GAL,JDMTCLS,VINEGAR RICE WINE SEAS 4.3%,10074865297889,N,1.0,50.12,50.12,0.0,0.0,0.0,32.0,50.12
8378111,1,50 LB,SYS CLS,FLOUR ALL PURP H&R BL EN MT,734730-23936,N,3.0,49.68,16.56,0.0,0.0,0.0,150.0,49.68
4859114,4,50 CT,BKRSCLS,DONUT CAKE MINI .5OZ VARTY PCK,12146,N,2.0,49.66,24.83,0.0,0.0,0.0,12.5,49.66
9910975,6,#10,MARIO,OLIVE GREEN SLICED W/O PIMENTO,7365111302,N,1.0,49.53,49.53,0.0,0.0,0.0,40.22,49.53
5428719,2,11 LB,SYS CLS,ICING RTU CHOC FUDGE,227126,N,1.0,49.45,49.45,0.0,0.0,0.0,22.0,49.45
1286319,6,#10,AREZCLS,OLIVE BLACK RIPE SLICED,22003,N,1.0,49.4,49.4,0.0,0.0,0.0,20.6,49.4
4280087,12,28 OZ,MALT OM,CEREAL MALT-O-MEAL,118,N,1.0,48.97,48.97,0.0,0.0,0.0,21.0,48.97
2819773,4,5LB,CASAIMP,CHEESE MONTEREY JACK FTHR SHRD,,N,1.0,48.36,48.36,0.0,0.0,0.0,20.0,48.36
5463595,12,15 OZ.,KRSTEAZ,MIX CAKE ANGEL FOOD COMPLT,732-7144,N,1.0,47.92,47.92,0.0,0.0,0.0,10.5,47.92
3548393,6,#10,SYS REL,ORANGE MANDARIN BRKN LS,3548393,N,1.0,47.58,47.58,0.0,0.0,0.0,44.0,47.58
5932114,96,1.5 OZ,CITVCLS,COFFEE GRND BLEND MED W/F,29596,N,1.0,47.55,47.55,0.0,0.0,0.0,9.0,47.55
5854377,50,"52X80""",SYS CLS,COVER PLAS BUN PAN RACK 15MC,303679973,N,3.0,47.28,15.76,0.0,0.0,0.0,24.9,47.28
2404410,2,5 LB,SAVOR,QUINOA GRAIN WHT,VA101,N,2.0,46.98,23.49,0.0,0.0,0.0,20.0,46.98
4007498,24,5 OZ,A.1.,SAUCE STEAK,10054400000037,N,1.0,46.96,46.96,0.0,0.0,0.0,17.15,46.96
5486733,12,12 OZ,SYS IMP,MIX GRAVY BISCUIT W/PPR QUICK,92047,N,2.0,46.96,23.48,0.0,0.0,0.0,18.0,46.96
4110235,6,#10,SYS CLS,BEAN KIDNEY LIGHT RED,4110235,N,2.0,46.54,23.27,0.0,0.0,0.0,82.5,46.54
5486709,12,14.5OZ,SYS IMP,SAUCE MIX CHEESE CHDR QUICK,92103,N,1.0,46.45,46.45,0.0,0.0,0.0,11.0,46.45
1412667,240,1.33OZ,OTSPKMY,DOUGH COOKIE OATMEAL RSN,58803,N,1.0,46.01,46.01,0.0,0.0,0.0,20.25,46.01
4423727,48,2.94OZ,SWEETST,COOKIE CARAMEL SLTD IW MANIF,3039,N,1.0,45.67,45.67,0.0,0.0,0.0,9.0,45.67
5096474,6,10#,SYS IMP,TOMATO STEWED MW,SYICA99,N,2.0,45.62,22.81,0.0,0.0,0.0,86.0,45.62
4096368,4,1 GAL,SYS IMP,SAUCE TARTAR HIDDEN COVE,748650001700,N,0.0,0.0,0.0,4.0,45.6,11.4,31.5,45.6
5111976,6,#10,EMPRESS,OLIVE RIPE SLICED,491073600,N,1.0,45.5,45.5,0.0,0.0,0.0,44.0,45.5
6852778,4,.5 GAL,MINOR,SAUCE SWEET CHILI RTU,50000783045USL,N,1.0,45.22,45.22,0.0,0.0,0.0,18.79,45.22
9340720,6,3 KILO,RONSON,ARTICHOKE HEART QTR,6297,N,1.0,44.6,44.6,0.0,0.0,0.0,44.0,44.6
3675119,10,28.5OZ,EURBKRS,BREAD CINN RSN,10597360,N,1.0,44.39,44.39,0.0,0.0,0.0,17.8,44.39
4989604,6,#10,DOLE,SALAD FRUIT TROPICAL LT SYRUP,9082,N,1.0,43.88,43.88,0.0,0.0,0.0,46.0,43.88
4007530,24,5 OZ,HEINZ,SAUCE STEAK 57,10013000526606,N,1.0,43.53,43.53,0.0,0.0,0.0,19.0,43.53
3355757,3,1 GAL,SYS IMP,BUTTER-IT ALT LIQ ZTF,15839COM,N,1.0,43.51,43.51,0.0,0.0,0.0,23.1,43.51
3492784,6,6 OZ,SYS CLS,SEASONING ITALIAN,901216567,N,1.0,23.69,23.69,5.0,19.75,3.95,4.125,43.44
4287025,2,5 LB,SYS REL,CHICKEN BRST BRD HMSTY 4Z,1677-0895,N,1.0,43.4,43.4,0.0,0.0,0.0,10.0,43.4
5935879,6,9 OZ,SYS CLS,MIX SEASONING TACO,974527,N,4.0,43.28,10.82,0.0,0.0,0.0,13.52,43.28
4040325,12,50 OZ,CAMPBEL,SOUP CREAM OF CHICKEN,1036,N,1.0,43.13,43.13,0.0,0.0,0.0,41.5,43.13
4200036,60,TRAYS,PEPFARM,CRACKER ASST DISTINCTIVE HRTG,7886,N,1.0,42.67,42.67,0.0,0.0,0.0,13.0,42.67
2692558,27,6 OZ,COLEMAN,CHICKEN BRST IFZ MARN NAE HAL,27541,N,1.0,42.3,42.3,0.0,0.0,0.0,10.0,42.3
4044558,96,1 OZ,GM,CEREAL CHEERIO HNYNUT GLTN FR,16000-11918,N,1.0,42.12,42.12,0.0,0.0,0.0,5.7,42.12
6404743,4,1 GAL,FRANKS,SAUCE WING BUFFALO RTU,417416104,N,1.0,42.0,42.0,0.0,0.0,0.0,37.25,42.0
3608353,1,30 LB,SYS CLS,PEA GREEN GRADE A,74865-63317,N,1.0,41.68,41.68,0.0,0.0,0.0,30.0,41.68
5317544,4,1 GAL,DUPRE,WINE COOKING SHERRY,912947,N,1.0,41.5,41.5,0.0,0.0,0.0,37.5,41.5
4693857,6,64OZ,SODELIC,MILK COCONUT UNSWTD,136627,N,2.0,41.38,20.69,0.0,0.0,0.0,50.68,41.38
4201285,6,27 OZ,MC CORM,SEASONING GRILL MA MOJITO LIME,901320387,N,0.0,0.0,0.0,4.0,40.88,10.22,6.752,40.88
7682790,4,32OZ,KEYSTON,CLEANER GLASS BLUE RTU,6100067,N,2.0,40.64,20.32,0.0,0.0,0.0,16.66,40.64
9035429,4,5 LB,BBRLCLS,CHEESE AMER 120 DELI SLI YEL,STK03324,N,1.0,40.62,40.62,0.0,0.0,0.0,20.0,40.62
7670021,2,1GAL,KEYSTON,DELIMER DESCALER LIME AWAY RTU,6100053,N,1.0,40.34,40.34,0.0,0.0,0.0,17.2,40.34
3021912,4,5 LB,LABELLA,PASTA FETTUCCINE 10,8S8032Q0660,N,2.0,40.34,20.17,0.0,0.0,0.0,40.0,40.34
2227700,20,12 OZ,BKRSCLS,DOUGH PUFF PASTRY SHEET 10X15,7486559336,N,1.0,40.32,40.32,0.0,0.0,0.0,15.0,40.32
9312596,24,14 OZ,CASACLS,MILK CONDENSED SWEETENED,7486585259,N,1.0,40.12,40.12,0.0,0.0,0.0,21.0,40.12
7762329,8,2.5 LB,SYS CLS,CROUTON SEASONED HMSTY ZTF,74920,N,1.0,39.98,39.98,0.0,0.0,0.0,20.0,39.98
4183943,1,20 LB,SYS CLS,BEAN KIDNEY LIGHT RED DRIED,LRK10201SY,N,2.0,39.92,19.96,0.0,0.0,0.0,40.0,39.92
5228549,3,5.5 LB,IMP/MCC,SPICE CHILI POWDER DRK,974248,N,0.0,0.0,0.0,1.0,39.82,39.82,5.5,39.82
8558215,6,15 OZ,SYS IMP,MIX GRAVY BRN,92175,N,2.0,39.76,19.88,0.0,0.0,0.0,11.2,39.76
6697882,4,5 LB,BBRLCLS,CHEESE AMER 120 SLI WHT,STK28130,N,1.0,39.53,39.53,0.0,0.0,0.0,20.0,39.53
6693642,24,#300,SYS IMP,PEPPER RED DICED FCY,1014300240300,N,1.0,39.3,39.3,0.0,0.0,0.0,30.0,39.3
1855352,6,24 CT,SISTER,ROLL SILVER DOLLAR PRBKD .8 OZ,4816282074,N,2.0,39.3,19.65,0.0,0.0,0.0,10.44,39.3
0475402,4,1 GAL,SAHAR B,JUICE LEMON PLAS RTU,3200402SB,N,1.0,38.82,38.82,0.0,0.0,0.0,32.0,38.82
1060375,12,32 OZ,SYS REL,TOPPING WHPD RDY-TO-WP,19632,N,1.0,38.72,38.72,0.0,0.0,0.0,21.45,38.72
5769856,96,1 OZ,KELLOGG,CEREAL FRSTD MINI WHEAT BWLPK,3800004996,N,1.0,38.55,38.55,0.0,0.0,0.0,10.05,38.55
8392603,2,10 LBS,BARILLA,PASTA CAVATAPPI CELLENTANI,1000007428,N,2.0,38.52,19.26,0.0,0.0,0.0,40.0,38.52
7285455,1,20 LB,SYS REL,MANGO CHUNK IQF,74865452298,N,1.0,38.45,38.45,0.0,0.0,0.0,21.0,38.45
1317908,1,2 GAL,BBRLCLS,SAUERKRAUT SHREDDED FCY REF,9296610185,N,2.0,38.3,19.15,0.0,0.0,0.0,31.74,38.3
4821591,6,#5,SYS CLS,TOPPING CARAMEL,477,N,1.0,38.1,38.1,0.0,0.0,0.0,26.0,38.1
2527596,2,5 LB,SYS IMP,BLUEBERRY WILD MAINE IQF,27000,N,1.0,37.96,37.96,0.0,0.0,0.0,10.0,37.96
4000782,6,#10,SYS CLS,SALAD THREE BEAN FANCY,3348,N,1.0,37.92,37.92,0.0,0.0,0.0,40.0,37.92
1211465,1,15 LB,RICHS,ICING VANILLA BETTERCREAM WHPD,11092,N,1.0,37.91,37.91,0.0,0.0,0.0,15.58,37.91
7071080,12,12 IN,SMPLYPB,PIZZA CRUST CAULI PLANT BASED,975,N,1.0,37.68,37.68,0.0,0.0,0.0,7.9,37.68
7063860,4,.5 GAL,MINOR,SAUCE ORANGE ZSTY,50000547425USL,N,1.0,37.62,37.62,0.0,0.0,0.0,20.25,37.62
4007852,24,5 OZ,LEA&PER,SAUCE WORCESTERSHIRE,10051600000034,N,1.0,37.61,37.61,0.0,0.0,0.0,9.0,37.61
2611739,2,1.5GAL,HEINZ,MAYONNAISE POUCH DISPENSER,10013000516706,N,1.0,37.55,37.55,0.0,0.0,0.0,29.5,37.55
8430746,30,5.3OZ,BRKBUSH,CHICKEN FRIED CHKN,5755,N,1.0,37.55,37.55,0.0,0.0,0.0,10.0,37.55
1057983,6,21 OZ,IMP/MCC,SPICE PEPPER SUPREME,974775,N,0.0,0.0,0.0,2.0,37.46,18.73,2.626,37.46
2774323,6,31 OZ,PEPFARM,CRACKER GOLDFISH WHL GRAIN,140020648,N,1.0,37.43,37.43,0.0,0.0,0.0,12.7,37.43
8562621,12,42OZ,HSRCCLS,CEREAL HOT OAT QUICK,23527601425,N,1.0,37.37,37.37,0.0,0.0,0.0,31.5,37.37
7435191,1,12IN,SYS CLS,FILM PVC ROLL 2000FT,9062,N,3.0,37.26,12.42,0.0,0.0,0.0,18.0,37.26
5357322,150,.75 OZ,NABISCO,COOKIE GRAHAM TEDDY CINNAMON,10019320016704,N,1.0,36.45,36.45,0.0,0.0,0.0,9.25,36.45
4520623,6,5 LB,LEE KUM,SAUCE HOISIN,LHS08000,N,1.0,35.27,35.27,0.0,0.0,0.0,34.0,35.27
3533486,1,30 LB,SYS CLS,CORN WHL KERNEL GR A,74865-63319,N,1.0,35.06,35.06,0.0,0.0,0.0,30.0,35.06
7033394,1,5 GAL,TERIMAD,SAUCE SOY GLUTEN FREE,1300170534,N,1.0,35.0,35.0,0.0,0.0,0.0,49.6,35.0
6938336,1,18 IN,SYS CLS,FOIL ALMN ROLL STD WGT 1000 FT,W69317,N,1.0,34.97,34.97,0.0,0.0,0.0,13.886,34.97
5416193,3,7.5 LB,OLD BAY,SEASONING SEAFOOD,982007,N,0.0,0.0,0.0,1.0,34.95,34.95,8.0,34.95
5056649,1,6.5 OZ,D'ALLAS,SPICE PEPPERCORN SZECHUAN,H34AI,N,1.0,34.85,34.85,0.0,0.0,0.0,0.4,34.85
4062030,6,#10,SYS CLS,APPLESAUCE FANCY UNSWEETENED,A191737,N,1.0,34.78,34.78,0.0,0.0,0.0,44.5,34.78
5102736,12,5 OZ,TABASCO,SAUCE TABASCO HOT,28,N,1.0,34.63,34.63,0.0,0.0,0.0,3.8,34.63
4204996,500,2 CT,HSRCCLS,CRACKER SALTINE,7486502808,N,2.0,34.48,17.24,0.0,0.0,0.0,12.8,34.48
5757091,12,7 OZ,EMBASSA,PEPPER CHIPOTLE IN ADOBO SAUCE,7840,N,2.0,34.46,17.23,0.0,0.0,0.0,10.6,34.46
6643258,40,3.2 OZ,SCTHBRT,CLEANER GRL QUICKCLEAN PCKT,700-40,N,1.0,34.32,34.32,0.0,0.0,0.0,11.9,34.32
3960093,1,30 LB,SYS CLS,PEA & CARROT GR A,74865-66491,N,1.0,34.29,34.29,0.0,0.0,0.0,30.0,34.29
3257955,12,6CT,BKRSCLS,MUFFIN ENGLISH PLAIN FRKSPLT,342604,N,2.0,34.26,17.13,0.0,0.0,0.0,18.0,34.26
5771381,6,1.5 LB,SYS REL,MIX GRAVY PEPPERED,92253,N,2.0,34.24,17.12,0.0,0.0,0.0,18.0,34.24
3757893,6,#10,TEASDAL,BEAN BAKED VEG,1615,N,2.0,34.24,17.12,0.0,0.0,0.0,86.26,34.24
4030664,6,10#,HUNTS,TOMATO PASTE FANCY CA,2700038835,N,1.0,34.18,34.18,0.0,0.0,0.0,41.63,34.18
4000873,6,#10,BUSH,BEAN BAKED BEAN POT BUSH,1619,N,1.0,34.09,34.09,0.0,0.0,0.0,49.05,34.09
4384214,168,1OZ,AREZIMP,CHEESE MOZZ STRING,1008741,N,1.0,34.09,34.09,0.0,0.0,0.0,10.5,34.09
8826893,12,12 OZ,HSRCCLS,HONEY PURE CLOVER GR A BEAR,PF4121,N,1.0,34.09,34.09,0.0,0.0,0.0,9.0,34.09
8666192,40,4 OZ,SYS CLS,CHICKEN BRST BRD FIL RAW,10000042896,N,1.0,33.85,33.85,0.0,0.0,0.0,10.0,33.85
5740642,4,1 GAL,SYS REL,SAUCE TARTAR SPECIAL RECIPE,71486SYS,N,1.0,33.21,33.21,0.0,0.0,0.0,34.0,33.21
7019089,1,64 OZ,REDBOAT,SAUCE FISH 40N,64Z040N/6,N,1.0,32.77,32.77,0.0,0.0,0.0,4.0,32.77
4008439,500,2 PK,KEEBLER,CRACKER CLUB,3010005363,N,1.0,32.75,32.75,0.0,0.0,0.0,7.65,32.75
5330717,5,100 CT,SYS CLS,APRON POLY SMOOTH WHT 28X46 LT,303766407,N,0.0,0.0,0.0,2.0,32.68,16.34,10.16,32.68
4023073,20,25 CT,SYSCO,CUP PLAS CLR SQUAT 9 OZ RIGID,SY9,N,1.0,32.4,32.4,0.0,0.0,0.0,14.0,32.4
4355414,4,1 GAL,BBRLCLS,PEPPERONCINI WHOLE IMPORTED,3141,N,1.0,31.81,31.81,0.0,0.0,0.0,34.0,31.81
5913454,3,3.25LB,IMP/MCC,SPICE PEPPER RED CRUSHED,974203,N,0.0,0.0,0.0,1.0,31.44,31.44,3.266,31.44
8315453,8,20 OZ,GR LAKE,CHEESE PEPPER JACK SLI .5 OZ,4495,N,1.0,31.35,31.35,0.0,0.0,0.0,10.0,31.35
5535687,6,32 OZ,INTLIMP,CAPER NONPAREIL IMPORTED,IMP881778,N,0.0,0.0,0.0,5.0,31.15,6.23,10.0,31.15
5204383,6,16 OZ,SYS SUP,PAN COATING ARSL PROF FORMLA,99512-COM,N,1.0,31.1,31.1,0.0,0.0,0.0,6.0,31.1
4015343,6,#10,SYS CLS,BEET SLI MED FCY,53213510,N,1.0,31.05,31.05,0.0,0.0,0.0,45.0,31.05
4010872,12,24 OZ,SYS CLS,PUDDING MIX CHOCOLATE INST,53037,N,1.0,30.87,30.87,0.0,0.0,0.0,19.0,30.87
2858876,2,5 LB,LABELLA,PASTA BOWTIE TRICOLOR,1S8159Q0660,N,2.0,30.7,15.35,0.0,0.0,0.0,20.0,30.7
4978898,6,10#,AREZIMP,TOMATO CRUSHED ALL PURPOSE  CA,4978898,N,1.0,30.36,30.36,0.0,0.0,0.0,39.8,30.36
1521285,12,18 OZ,SYS IMP,TOPPING STRAWBERRY SLI,1186,N,1.0,30.3,30.3,0.0,0.0,0.0,12.0,30.3
4010922,12,24 OZ,SYS CLS,PUDDING MIX VANILLA INST,53044,N,1.0,30.09,30.09,0.0,0.0,0.0,18.2,30.09
0104398,12,42 OZ,MALT OM,CEREAL HOT OAT QUICK,4650,N,1.0,30.05,30.05,0.0,0.0,0.0,31.5,30.05
1170596,12,1 LB,ATHENS,DOUGH PHYLLO,100,N,1.0,29.26,29.26,0.0,0.0,0.0,13.0,29.26
8402170,46,3.5 OZ,TYSONRL,CHICKEN BRST BRD PCK CSPY NAE,10383610928,N,1.0,29.2,29.2,0.0,0.0,0.0,10.0,29.2
5302625,36,"10.75""",SYSCO,TONG PLAS BLK SERV 10.75,UBK36TSY,N,1.0,29.15,29.15,0.0,0.0,0.0,4.9,29.15
5177077,4,30 CT,CRYS LT,DRINK MIX ON THE GO RAS LMNADE,10043000000158,N,1.0,29.12,29.12,0.0,0.0,0.0,0.94,29.12
0141218,1,5 GAL,BBRLCLS,PICKLE SPR DELI 375-425 CT REF,3124,N,1.0,29.05,29.05,0.0,0.0,0.0,45.0,29.05
8083164,88,1 OZ,ROLGOLD,PRETZEL TINY TWIST CLS SS,32430,N,1.0,28.97,28.97,0.0,0.0,0.0,10.0,28.97
5228713,6,14 OZ,IMP/MCC,SPICE CUMIN GRND,974266,N,0.0,0.0,0.0,3.0,28.74,9.58,2.599,28.74
4560559,1,20 LB,SYS CLS,MARGARINE WHIP TUB ZTF,21725WFS,N,1.0,28.72,28.72,0.0,0.0,0.0,20.0,28.72
2242580,6,2LB,UPSTATE,YOGURT VANILLA GREEK NONFAT,9701,N,1.0,28.39,28.39,0.0,0.0,0.0,12.0,28.39
5115431,24,10 OZ,ROTEL,TOMATO DICED W/GREEN CHILES CA,6414428243,N,1.0,28.24,28.24,0.0,0.0,0.0,15.0,28.24
5593900,12,2 LB,SYS CLS,SUGAR CONFECTIONER 10X CANE,432455,N,1.0,28.18,28.18,0.0,0.0,0.0,24.0,28.18
4009932,24,9IN,KEEBLER,PIE CRUST GRAHAM CRACKER,98175,N,1.0,28.17,28.17,0.0,0.0,0.0,9.75,28.17
1870320,1,10#,WDLAND,QUINOA GRAIN RED,G35,N,1.0,28.13,28.13,0.0,0.0,0.0,10.0,28.13
0671677,2,5 LB,SYS IMP,CHEESE BLUE CRUMBLES,1009125,N,1.0,28.09,28.09,0.0,0.0,0.0,10.0,28.09
5806750,6,17 OZ.,MC CORM,SPICE PAPRIKA SMK,900032340,N,0.0,0.0,0.0,2.0,27.98,13.99,2.125,27.98
1302892,12,10 CT,KRONOS,BREAD PITA PLAIN 6 AUTHENTIC,2100,N,1.0,27.91,27.91,0.0,0.0,0.0,20.0,27.91
5318548,10,250CT,SYS REL,CUP PLAS PORTION TRANS 1OZ,S100SYS,N,1.0,27.64,27.64,0.0,0.0,0.0,8.1,27.64
4011037,6,#10,SYS CLS,PUDDING CHOCOLATE ZTF,79873220854,N,1.0,27.24,27.24,0.0,0.0,0.0,40.5,27.24
8737433,2,5 LB,SUNBUTR,SUNFLOWER SEED SPREAD CREAMY,19212,N,1.0,27.18,27.18,0.0,0.0,0.0,10.0,27.18
1846553,1,5#,EMPIRE,TOMATO SUNDRIED JULENNE,,N,2.0,27.1,13.55,0.0,0.0,0.0,10.0,27.1
9344904,6,#10,LACOSTN,PEPPER JALAPENO WHL 110CT,110,N,1.0,26.86,26.86,0.0,0.0,0.0,42.0,26.86
4138632,12,24 OZ,SYS CLS,DRINK MIX LEMONADE,74228655278,N,1.0,26.58,26.58,0.0,0.0,0.0,19.0,26.58
4528972,12,28 OZ,QUAKER,CEREAL HOT CREAMY WHEAT FARINA,10030000433000,N,1.0,25.96,25.96,0.0,0.0,0.0,21.5,25.96
4507034,6,105 OZ,7/11,TOMATO GRND UNPLD HV PUREE,3501,N,1.0,25.89,25.89,0.0,0.0,0.0,46.0,25.89
5555511,500,12-16G,SYS CLS,LINER TRASH 24X32 .35 ML BLK,H4832RBS,N,1.0,25.82,25.82,0.0,0.0,0.0,9.0,25.82
8641565,2,1 GAL,FRANKS,SAUCE BUFFALO SNDW RED HOT,417488204,N,1.0,25.44,25.44,0.0,0.0,0.0,21.3,25.44
7157157,6,48 OZ,SMUCKER,MARMALADE ORANGE,5150008114,N,1.0,25.39,25.39,0.0,0.0,0.0,18.0,25.39
7863345,2,500CT,SYS CLS,BAG PLAS RECLOSE SNDW 6.5X6,304985452,N,1.0,25.27,25.27,0.0,0.0,0.0,6.0,25.27
7155724,6,10#,SYS IMP,SAUCE PIZZA PREPARED MW,SYIIL99,N,1.0,25.15,25.15,0.0,0.0,0.0,40.0,25.15
4069373,4,1 GAL,SYS CLS,VINEGAR CIDER APPLE 5% 50 GRN,910993,N,1.0,25.06,25.06,0.0,0.0,0.0,32.0,25.06
5486618,12,6.5 OZ,SYS IMP,MIX GRAVY BROWN QUICK,92092,N,1.0,24.77,24.77,0.0,0.0,0.0,4.8,24.77
7447440,24,7 OZ,CASALND,PEPPER CHIPOTLE IN ADOBO SAUCE,27045780,N,1.0,24.77,24.77,0.0,0.0,0.0,10.5,24.77
4427860,12,17.7OZ,BKRSIMP,BREAD BAGUETTE FRCH RUSTIC,18654,N,1.0,24.58,24.58,0.0,0.0,0.0,12.0,24.58
4122875,12,12 OZ,HEINZ,VINEGAR MALT,10013000001790,N,1.0,24.52,24.52,0.0,0.0,0.0,17.0,24.52
4092755,200,EA,PANCHO,SHELL TACO REGULAR,75265-80704,N,1.0,24.51,24.51,0.0,0.0,0.0,5.0,24.51
7130688,12,4 LB,SYS CLS,SALT GRANULATED IODIZED,110033703,N,1.0,24.05,24.05,0.0,0.0,0.0,48.0,24.05
9806449,6,21 OZ,IMP/MCC,SPICE GARLIC PWDR,900010605,N,0.0,0.0,0.0,2.0,24.02,12.01,2.626,24.02
8415172,40,4 OZ,TYSONRL,CHICKEN BRST FL BD/GLD RTC SEL,10383710928,N,1.0,23.91,23.91,0.0,0.0,0.0,10.0,23.91
4080966,12,1 LB,SYS CLS,MARSHMALLOW MINI WHITE,95000,N,1.0,23.89,23.89,0.0,0.0,0.0,12.0,23.89
8003422,1,1000CT,SYS CLS,SPOON PLAS WHT MEDHVY MDLNGTH,YMWSWSYS,N,1.0,23.69,23.69,0.0,0.0,0.0,7.1,23.69
4019139,12,46 OZ,V-8,JUICE VEG,336,N,1.0,23.5,23.5,0.0,0.0,0.0,40.0,23.5
2356566,1,48 CT,PACKER,JUG PLAS GALLON EMPTY W/LID,,N,1.0,23.43,23.43,0.0,0.0,0.0,6.0,23.43
6475321,2,1 GAL,SYS IMP,DRESSING RASPBERRY VINGT FTFR,71759SYS,N,1.0,23.13,23.13,0.0,0.0,0.0,17.55,23.13
8036867,4,5 LB,LABELLA,PASTA ORZO ROSAMARINA,9S5140Q0660,N,1.0,22.98,22.98,0.0,0.0,0.0,20.0,22.98
4030599,6,10#,ANG MIA,TOMATO CRUSHED ALL PURP FCY CA,2700038064,N,1.0,22.87,22.87,0.0,0.0,0.0,38.25,22.87
3386608,1,10 LB,SYS IMP,RAISIN GOLDEN SEEDLS,3386608,N,1.0,22.59,22.59,0.0,0.0,0.0,10.0,22.59
4862975,2,10 LB,LABELLA,PASTA VERMICELLI 10,R74011Q0660,N,1.0,22.45,22.45,0.0,0.0,0.0,20.0,22.45
5517024,6,18 OZ,IMP/MCC,SEASONING CARIBBEAN JERK,974417,N,0.0,0.0,0.0,2.0,22.3,11.15,2.266,22.3
5716602,8,12 CT,MISSION,WRAP TORTILLA FLOUR 12,10430,N,1.0,22.25,22.25,0.0,0.0,0.0,22.0,22.25
9987355,1,50 CT,SYSCO,LID PLAS CLR PET DOME 80 OZ,52080ASY50,N,1.0,22.15,22.15,0.0,0.0,0.0,4.0,22.15
5793831,6,12 CT,SYSCO,PAD SCRUB S-S 35 GRAM 1.25 OZ,434SPB-SYS,N,0.0,0.0,0.0,2.0,22.12,11.06,2.333,22.12
4590022,1,12 OZ,D'ALLAS,SPICE GINGER PWDR,H77A,N,1.0,22.04,22.04,0.0,0.0,0.0,1.0,22.04
1752973,12,4 OZ,EL YUCA,SAUCE HABANERO HOT RED,565989,N,1.0,21.85,21.85,0.0,0.0,0.0,7.0,21.85
1525896,12,4 OZ,EL YUCA,SAUCE HABANERO HOT GREEN,72006,N,1.0,21.67,21.67,0.0,0.0,0.0,4.5,21.67
1359504,2,5LB,SYS CLS,CHERRY RED TART PTD IQF GRA,10074865024751,N,1.0,21.42,21.42,0.0,0.0,0.0,10.001,21.42
3717279,100,1 OZ,PHILA,CHEESE CREAM ORIG SPREAD CUP,10021000611192,N,1.0,20.92,20.92,0.0,0.0,0.0,6.25,20.92
6639512,6,18 Z,IMP/MCC,SPICE CINNAMON GRND,974425,N,0.0,0.0,0.0,2.0,20.9,10.45,2.25,20.9
4324996,24,6 OZ,LOUISNA,SAUCE HOT GLASS BTL,400015691,N,1.0,20.88,20.88,0.0,0.0,0.0,10.1,20.88
5229760,6,3.5 OZ,IMP/MCC,SPICE TARRAGON LEAVES WHL,974372,N,0.0,0.0,0.0,2.0,20.16,10.08,0.436,20.16
4645446,3,2 LB,SYS CLS,SUNFLOWER KERNEL OIL RST SALT,4645446,N,1.0,20.07,20.07,0.0,0.0,0.0,6.0,20.07
6056824,8,25CT,MISSION,SHELL TACO SUPER YEL CORN 6 IN,10115,N,1.0,19.74,19.74,0.0,0.0,0.0,7.81,19.74
2227819,1,500 CT,ERTHPLS,BAG PAPER BRN 12 LB,19670SYS,N,1.0,19.56,19.56,0.0,0.0,0.0,16.98,19.56
